1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,10,10,10,10,10,11,11,11,11,11,12,12,12,12,12,13,13,13,13,13,14,14,14,14,14,15,15,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,18,18,19,19,19,19,19,20,20,20,20,20,21,21,21,21,21,22,22,22,22,22,23,23,23,23,23,24,24,24,24,24,25,25,25,25,25,26,26,26,26,26,27,27,27,27,27,28,28,28,28,28,29,29,29,29,29,30,30,30,30,30,31,31,31,31,31,32,32,32,32,32,33,33,33,33,33,34,34,34,34,34,35,35,35,35,35,36,36,36,36,36,37,37,37,37,37,38,38,38,38,38,39,39,39,39,39,40,40,40,40,40,41,41,41,41,41,42,42,42,42,42,43,43,43,43,43,44,44,44,44,44,45,45,45,45,45,46,46,46,46,46,47,47,47,47,47,48,48,48,48,48,49,49,49,49,49,50,50,50,50,50,51,51,51,51,51,52,52,52,52,52,53,53,53,53,53,54,54,54,54,54,55,55,55,55,55,56,56,56,56,56,57,57,57,57,57,58,58,58,58,58,59,59,59,59,59,60,60,60,60,60,61,61,61,61,61,62,62,62,62,62,63,63,63,63,63,64,64,64,64,64,65,65,65,65,65,66,66,66,66,66,67,67,67,67,67,68,68,68,68,68,69,69,69,69,69,70,70,70,70,70,71,71,71,71,71,72,72,72,72,72,73,73,73,73,73,74,74,74,74,74,75,75,75,75,75,76,76,76,76,76,77,77,77,77,77,78,78,78,78,78,79,79,79,79,79,80,80,80,80,80,81,81,81,81,81,82,82,82,82,82,83,83,83,83,83,84,84,84,84,84,85,85,85,85,85,86,86,86,86,86,87,87,87,87,87,88,88,88,88,88,89,89,89,89,89,90,90,90,90,90,91,91,91,91,91,92,92,92,92,92,93,93,93,93,93,94,94,94,94,94,95,95,95,95,95,96,96,96,96,96,97,97,97,97,97,98,98,98,98,98,99,99,99,99,99,100,100,100,100,100,101
X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100,X101,X102,X103,X104,X105,X106,X107,X108,X109,X110,X111,X112,X113,X114,X115,X116,X117,X118,X119,X120,X121,X122,X123,X124,X125,X126,X127,X128,X129,X130,X131,X132,X133,X134,X135,X136,X137,X138,X139,X140,X141,X142,X143,X144,X145,X146,X147,X148,X149,X150,X151,X152,X153,X154,X155,X156,X157,X158,X159,X160,X161,X162,X163,X164,X165,X166,X167,X168,X169,X170,X171,X172,X173,X174,X175,X176,X177,X178,X179,X180,X181,X182,X183,X184,X185,X186,X187,X188,X189,X190,X191,X192,X193,X194,X195,X196,X197,X198,X199,X200,X201,X202,X203,X204,X205,X206,X207,X208,X209,X210,X211,X212,X213,X214,X215,X216,X217,X218,X219,X220,X221,X222,X223,X224,X225,X226,X227,X228,X229,X230,X231,X232,X233,X234,X235,X236,X237,X238,X239,X240,X241,X242,X243,X244,X245,X246,X247,X248,X249,X250,X251,X252,X253,X254,X255,X256,X257,X258,X259,X260,X261,X262,X263,X264,X265,X266,X267,X268,X269,X270,X271,X272,X273,X274,X275,X276,X277,X278,X279,X280,X281,X282,X283,X284,X285,X286,X287,X288,X289,X290,X291,X292,X293,X294,X295,X296,X297,X298,X299,X300,X301,X302,X303,X304,X305,X306,X307,X308,X309,X310,X311,X312,X313,X314,X315,X316,X317,X318,X319,X320,X321,X322,X323,X324,X325,X326,X327,X328,X329,X330,X331,X332,X333,X334,X335,X336,X337,X338,X339,X340,X341,X342,X343,X344,X345,X346,X347,X348,X349,X350,X351,X352,X353,X354,X355,X356,X357,X358,X359,X360,X361,X362,X363,X364,X365,X366,X367,X368,X369,X370,X371,X372,X373,X374,X375,X376,X377,X378,X379,X380,X381,X382,X383,X384,X385,X386,X387,X388,X389,X390,X391,X392,X393,X394,X395,X396,X397,X398,X399,X400,X401,X402,X403,X404,X405,X406,X407,X408,X409,X410,X411,X412,X413,X414,X415,X416,X417,X418,X419,X420,X421,X422,X423,X424,X425,X426,X427,X428,X429,X430,X431,X432,X433,X434,X435,X436,X437,X438,X439,X440,X441,X442,X443,X444,X445,X446,X447,X448,X449,X450,X451,X452,X453,X454,X455,X456,X457,X458,X459,X460,X461,X462,X463,X464,X465,X466,X467,X468,X469,X470,X471,X472,X473,X474,X475,X476,X477,X478,X479,X480,X481,X482,X483,X484,X485,X486,X487,X488,X489,X490,X491,X492,X493,X494,X495,X496,X497,X498,X499,X500,X501,months,censors
-50.86067463,-42.9837736,-6.114088828,-7.765910696,-10.90781404,17.22424395,146.0134164,4.34987473,2.931216478,-16.55090078,3.302824567,-18.20027838,-9.385767091,-17.13824468,9.894957654,-15.42380836,29.91651649,-11.66039176,-6.170250626,-7.728350397,-21.79066352,15.66101245,-11.36327315,11.13586812,-7.263949015,-10.78522514,-5.15016288,7.268142349,-2.993692387,6.239326801,9.698847435,-4.915172482,-0.388796374,-2.386807997,7.983303098,-6.271458424,15.6929283,-8.132308456,-0.908376157,6.250196251,2.764742518,-5.149343913,-3.118538204,-12.88264111,-13.91947412,2.075853814,1.421451146,-3.927280151,-4.067897935,3.151622225,-0.888446721,4.499713041,2.19375561,-3.621878502,-1.437093847,4.600577165,1.350257201,0.670665937,-0.739885463,3.65998729,5.623623472,-6.903732535,1.304971544,4.370509822,1.579522612,-0.154132866,-1.362038195,-7.460764107,2.034830903,1.888530439,-2.592435315,1.547561524,1.501835198,4.520484121,-2.103329126,0.723778212,-3.537071885,1.869133067,-1.026903072,0.081898275,-1.268357815,-1.129030663,0.999334929,-1.287851487,-2.364643065,3.187649899,-4.931019883,-5.65213387,1.241355663,0.426846053,-3.088968284,-0.551417865,0.056095855,-4.136540603,4.072835728,5.188836038,-5.921986465,-7.094536049,0.229726385,0.564030827,1.985108479,-0.767672572,5.281718854,9.343196176,-3.524649558,-1.453380325,-5.340538744,2.249002006,4.790713377,-2.95328929,-1.423044234,-8.173774135,-3.891267508,2.064914597,-8.401082453,0.388535674,3.073100698,-2.480419401,-5.256128324,-0.381093456,-0.492979991,-0.016394307,0.287593231,0.88364853,2.842323872,-8.072888453,4.090060579,-0.128774192,-0.076058805,-1.940062887,-4.403700651,-6.146290621,-1.254730488,-0.896169247,0.596703476,2.898533508,2.650730607,1.492703788,-3.437644204,-4.818310867,11.21861934,3.513003044,-4.205823209,-4.468434493,-3.355036807,3.2720417,0.035502216,-9.2922137,-7.09707759,1.542015446,-0.902138932,0.150303156,4.235384237,3.523257911,6.952473165,2.369769912,-5.771377896,-1.498523697,-3.737453199,1.264240751,-4.086391509,2.485831758,-1.276019009,-4.405285816,-1.877761503,-0.870631863,2.468830573,1.912357613,-3.914975721,1.113686254,-1.423131451,-1.187743905,2.058376759,-3.336223321,0.169540726,1.950278728,-0.080294193,4.055768026,3.003790498,1.111324076,-2.039827678,-0.762955452,-7.964239583,-2.304125539,-0.263085497,0.607625916,1.338875349,-0.972601137,-4.512176669,-2.582875076,4.51491836,-0.654008798,-0.045946875,3.55998042,4.805926122,1.42929885,-0.501630952,0.800272741,2.723186688,-2.33064921,3.703246176,0.451508952,1.59418285,-1.715393606,6.884076059,-4.675573378,-2.896620631,-5.169010586,-1.046313254,5.700619563,-2.462430832,0.163935231,-3.969192518,-3.80521149,-0.835359796,-1.942289584,2.842680329,1.936060675,-1.426762528,0.056089149,3.83622525,-0.493912791,-1.20348135,-1.605575386,2.033232504,-1.967274592,4.117351368,-0.290170312,-0.911106552,-3.337105495,-0.233319584,-2.513928948,-1.610465881,1.454456979,-1.354789667,1.116244198,2.771971106,2.393114881,-5.932701502,0.116327962,-3.949731639,1.233740876,-0.98691894,-0.198343865,1.745620723,-1.336309281,-4.889872935,-2.556934142,2.135123912,-4.865083013,-4.790302195,0.316864827,2.930242194,-2.540966084,-1.713125195,-3.441471539,-0.349352793,2.211298397,1.408560942,4.151768979,0.980497031,-5.243116618,-0.839179269,-1.730243023,0.588761462,-2.784154067,-3.410839452,-0.90211378,3.754477061,-2.515409904,-0.093755206,0.122619845,-1.504551883,-0.900786929,3.164096983,0.065255619,1.402923647,2.273546804,-0.808957905,1.151330833,2.763380579,-4.370108927,1.226586955,-0.556026552,-2.676730564,2.428461526,-1.987782585,-3.023001363,-1.002117921,3.21218163,1.304862343,2.060473921,-2.714510024,-0.948532309,1.35599472,0.284429831,-2.87137737,0.95619324,-0.514512988,-0.238502979,-1.785009526,0.475273762,-0.200819322,0.540698905,-0.059475714,-0.113789484,2.502927445,-0.277760415,3.368012033,-0.899100425,1.694776586,-2.853499567,3.183144321,1.531151842,-0.270060153,-0.796412543,-0.514455432,-0.866395435,-0.364683784,0.894951864,0.034726717,1.822295522,0.330488663,-0.34574789,0.194118117,1.130969494,2.775527372,1.443553125,-0.798220603,-1.216632526,0.371466961,-1.426998773,-0.71304815,0.645427573,-0.272358501,-2.265927384,-0.41581413,-2.745283355,-0.29097972,-0.104126051,0.168383503,-0.374957806,-0.526585935,-1.998628117,0.100823482,0.374526979,2.984761435,-0.154250788,-0.112841051,1.34536393,1.937411245,-0.434247418,-0.032066442,-0.448867994,0.222962625,-0.06448659,-0.204900374,-0.034384295,1.711529108,0.670313997,-1.056919459,-0.52125604,0.856058142,0.9866281,1.328033942,-0.174855701,0.37114476,1.888816834,-0.112218533,-1.343938149,-0.274714824,-1.564206448,-0.164658506,-0.79269636,-1.18632679,-0.752729193,-0.391512406,-0.151562429,0.427373398,1.023002176,0.748540216,0.30229319,0.348271772,-0.70104362,-0.253153198,0.213004144,0.457560845,-0.143011101,0.49212633,0.961010629,1.140054046,-0.224237366,-0.93484953,-0.043239693,0.10575587,-2.204883656,0.063215459,-0.548276115,1.018429113,0.648585508,0.662714631,-0.378721982,1.352725632,-0.217105435,-0.307809956,-0.327637375,0.169554278,-0.072216893,0.556513693,0.940285487,0.348893298,-0.545184493,-0.441036324,0.026065991,-0.433874234,0.621263334,-0.879281958,-0.404497372,0.817120595,0.592783811,-1.070750323,-0.466181192,0.702879711,0.369197064,1.43061489,0.585335056,-0.547393731,-0.583968203,0.478032063,0.865407284,-0.412476655,-0.55762343,0.853660839,-1.190753142,-0.018589787,0.157129859,0.082314473,0.335440387,0.400931521,-0.143234602,0.305712964,0.085355588,-0.231609985,0.122363364,-0.03585754,0.301769627,-0.056743064,-0.203561972,-0.451962663,0.415939277,-0.225949342,0.285938522,-0.554404946,0.518599368,-0.747983115,0.260547405,-0.18614306,0.193060215,0.659342147,0.38735288,0.643661532,1.038153833,0.021676738,0.130953041,-0.125094853,0.029421273,0.469265324,-0.416881845,-0.015390233,-0.338120848,0.432426518,-0.048766018,0.639107238,0.522914473,0.456689576,0.564633158,-0.389730316,0.121093003,0.33839501,-0.209007229,-0.479103751,0.116398167,0.121522751,0.260436915,-0.113173512,0.540714101,-0.225707651,-0.038938315,-0.092809412,-0.025582051,-0.152070977,0.008439396,-0.458306412,0.065277408,0.240395545,-0.097135612,-0.196229801,0.128442582,-0.042735165,-0.105634354,1.8848E-13,12.19,0
-51.2790562,-42.94649912,-5.03098008,-3.634885178,-0.901272531,-3.973460008,-12.04380063,-3.583139489,-2.768862196,1.455197207,-2.666414569,1.117259403,-6.363935839,0.689209614,-0.0876288,0.44990951,-8.065047337,-2.196230485,-7.357657101,-0.815913431,-4.95441445,8.697344549,-2.762194286,-1.384238735,-0.37937738,-2.455318837,-2.104879042,-7.833476563,-2.227768195,-2.897318021,1.445958908,-2.245200114,-0.199654037,-2.082175615,-0.601519904,-1.482022437,2.791706946,1.577034856,-3.166924741,3.712080982,4.667518472,2.078228898,-1.872029561,-2.138672832,0.695592888,3.25756759,0.075927278,-0.818481989,-0.428595435,-1.09794442,3.424435793,-2.27043143,0.280670941,-0.025988137,-0.467372426,-1.575374953,1.852465816,4.316069429,4.462586136,2.985499735,0.795023338,-3.891597038,0.635960673,1.248078125,-0.103395722,-2.963033686,0.945343299,-2.730932331,1.251449793,-0.87493839,-1.014815067,-1.486382913,4.241655181,-0.797842723,-0.680788501,1.898524854,0.956729049,-0.216024545,2.019781348,0.180040574,-0.617845143,-2.712562325,2.560051851,1.383162137,1.544815341,0.834137683,1.258022484,-2.71012429,-0.093441574,-1.918195145,2.100573491,-2.833955977,-0.579960088,-3.957085126,1.813000361,1.323508498,-2.554462295,-0.788257097,5.076586707,2.276136522,0.365947865,1.956862949,1.039698882,2.729939599,1.236130267,2.063513552,0.242168245,2.532863081,2.550742957,1.599984865,2.999737607,2.131653169,-1.23865852,-0.331507887,1.597691889,0.246093865,2.44279822,-4.332157893,-0.101050884,-2.753166942,-0.639379559,1.095267751,-0.241966505,-1.751893851,0.852534527,-2.871043155,0.329162869,0.493331516,1.08249909,0.576917483,0.600260814,0.180356753,0.745441733,1.414894349,-1.215058452,-0.671286568,-0.754345436,-1.173652655,-0.238362883,0.473999423,-0.746417015,-0.844677915,-1.088149559,1.263003941,1.04700098,0.76818733,1.275587217,2.357861601,0.595120658,1.51948686,-1.48326528,0.621924133,0.866442628,0.888463708,0.705183432,-1.607259673,1.164987883,1.781342714,2.399858805,1.217246531,3.054786423,-2.383348416,-1.588396018,1.628754692,-2.071728077,-1.327890073,-2.05492035,1.366435852,-0.961172693,0.2710972,2.392502438,-1.402272929,2.626634091,2.02198304,-0.482447564,0.230660768,0.167372901,-0.335591755,0.248376515,-2.053594517,-0.457384815,1.026804043,2.347010204,1.033317539,-0.464990193,0.591797165,-1.594125464,-2.060875205,-0.265924316,3.161235402,-0.69251846,0.866427658,-0.576542885,-0.382501168,2.147823112,0.335193249,0.233540644,1.299596742,0.962626827,-0.473228364,-0.166346033,0.690977132,0.060045122,-2.128100907,0.893457557,1.557363406,0.724101913,-0.823463673,1.800949734,-0.700141781,-0.648748872,0.360152499,1.557852979,-1.081080204,-1.593457483,0.484650361,0.327247702,-0.457851945,1.850664896,-0.229672475,1.454742785,1.203438488,-1.119153697,0.502883173,-3.357213703,1.293814272,-1.351856831,-0.46582807,-2.51689806,1.25416814,0.160798487,0.786106284,0.434432129,0.358152032,-1.201493917,-0.554798971,0.447707565,2.363386545,0.005971306,2.213103693,-1.758541542,-0.98442332,0.741876971,0.956272908,-1.620242015,1.212685699,1.566186916,-2.89536563,1.228220721,-1.977554905,0.711850253,0.073697898,0.39420599,-0.183855894,0.68614482,-0.513287463,-0.172746807,-1.464076036,1.209842337,-2.190805123,0.591545237,-0.348461281,-0.231904614,1.319475193,1.487687354,-2.930566398,-1.109354191,0.465794693,2.5652166,2.776517957,-1.87602596,2.444967906,-1.689176811,0.105024401,-1.366843979,0.766627529,0.006166519,0.427590431,1.014837642,0.306382209,1.699653933,-0.869027438,-2.498513058,0.205487383,-0.740038548,0.627220924,-3.004653681,-0.886792282,0.79281998,-0.621149726,1.34629866,0.89071452,1.483480878,-2.020435652,-0.303897706,0.947278377,0.457684306,-0.148790773,-0.783876222,-0.499635667,0.921484749,-0.937988362,0.458752928,2.012923261,2.479158891,0.436809662,0.858836535,1.938451349,0.763514118,-2.784660842,-0.798291453,1.282255776,1.823225373,-1.327434955,-1.219615144,0.990362278,0.426309237,-1.486719987,0.58014491,-1.064419684,-1.204573523,2.026377844,1.055988334,-0.942509583,-0.256467635,1.002403275,-0.04367738,1.11656232,1.114158296,1.443247441,-1.913726925,-0.481081662,-0.287271285,-1.308566266,0.246714739,0.429767376,0.655125331,1.07549422,0.817048204,0.954948587,1.671517771,-1.915994795,-0.214821932,2.174338397,1.975700863,-2.653040539,-1.468305657,0.134297537,0.419611459,-1.30361993,2.853202838,0.234230454,-0.238268285,-0.406248271,2.135256758,1.427034978,-2.117318342,-0.18728546,0.67750728,2.07290813,-2.216045051,-0.433818199,-2.040750363,0.030849558,-1.865291753,1.903323084,2.161047499,-2.382958352,-0.478982342,0.175567727,3.086760196,-2.662748022,-1.698092799,-2.096868478,0.52552151,-1.350354251,0.778718482,-2.276598052,0.170650475,1.125634412,-1.917365792,-0.076919379,-0.005293857,0.268374102,0.008401311,-1.540835675,-1.956950361,-0.590312086,-2.17209882,1.115028109,0.310330392,1.752495691,0.651605751,-0.571167436,-1.430179908,-1.905319365,1.031090287,-0.11423327,-0.605709765,1.066337413,0.650414244,4.728059358,-1.244446826,1.383865964,0.905722053,0.49949723,-0.791773417,2.407254314,0.187788494,1.395685649,-0.998280633,0.511834868,-1.490062095,-2.270138382,-0.15719722,-2.943830092,-1.239668612,-3.67170663,-0.617895318,-1.419878467,0.174895748,-0.854650052,-1.916211949,-2.335811538,-0.533511727,0.174055251,-3.040134922,2.064788945,-2.375077319,-0.958704585,-1.079631362,2.715281317,0.547857038,0.374987923,-2.501540818,0.015927858,0.731233812,-2.903571599,1.376360567,-0.844330284,0.37584049,2.644353652,0.43278394,1.873544548,-2.549971657,-0.862882074,0.00290682,2.193177263,1.763457687,0.457008902,0.90196407,-4.010251549,0.757796382,0.233804525,3.926308001,0.083930118,-3.332391168,0.968997,-1.217340549,0.992557613,3.632512675,-1.642022199,0.081909254,1.589141512,0.816918647,-0.243711793,-3.569367725,-1.79167161,-2.040749943,-2.913686784,-0.674840659,-2.248483167,0.41327603,1.118866487,1.407569882,-0.141995983,1.401694464,-1.116229984,-0.267900929,-1.32289689,1.540649029,2.490720881,1.331692075,0.58532698,-0.524486211,-0.560107927,-1.982425649,-0.787828481,-1.563524722,0.574172849,-0.289587779,-0.568370889,-0.479302075,0.240009586,0.766141273,0.566002133,-0.670438702,-0.050516734,-0.946086568,-0.361663423,1.8848E-13,4.47,0
-49.51549804,-42.17172321,-5.021050231,-7.960579797,-0.791602946,-8.872367032,-29.0303162,-0.700392188,7.540076832,-30.36052908,-9.769231775,-32.53716312,-7.931526168,11.63011327,-6.19078516,-4.658772909,4.731611174,-7.188591518,-10.65808608,3.650676119,-15.27922826,37.39568823,-10.81461177,23.89146393,-2.014747154,-0.5936089,-4.418975661,0.349362788,-1.445882316,-6.984053245,0.432925918,-4.958810891,-7.649499918,-2.168505682,4.172141984,-11.54747202,9.424136639,2.504210167,-1.323201964,6.524940527,2.049862877,3.058796216,-1.32724223,-10.37968193,-0.694176348,-2.368544169,-0.143395963,8.366762704,-0.450503829,-1.274675591,8.757045713,-3.094771109,-4.637668724,-8.718190125,4.075866304,5.288728127,-6.112312735,8.030743354,2.187114751,4.719323369,-9.129771699,5.498092119,6.326289018,6.699901099,5.377133338,6.846155244,-1.422237616,-1.482302353,-1.370044516,-2.630193605,4.088732196,-5.312100943,0.4767688,-2.240354548,-2.054124493,-5.859906681,0.621607183,3.596453701,-0.204041906,-0.93984531,0.997548784,5.872787568,0.222713413,4.497218746,3.733171155,3.200714894,-1.225587766,4.563110412,4.387537024,1.257998946,-4.752506369,0.018719082,-0.088850567,-6.563370655,-1.926793914,3.585192778,2.435739048,0.245310806,-2.078960787,0.490776782,-3.047676919,5.197681801,-2.504152873,-1.450049168,-3.786494824,-3.957239379,-2.204069498,-0.751344672,0.842459061,-1.211781194,5.102758614,0.997065827,-0.025370561,1.303482939,4.906818025,1.575338939,-0.248886824,0.778814073,-3.972786039,-2.299117655,0.276452591,4.510954348,0.408623939,3.484443088,-0.394227197,-0.623729216,3.385864921,0.600074733,-4.959712329,4.446166886,4.676879671,-1.655454405,0.964034998,-4.395336938,-1.589441486,-0.442855908,2.328562472,0.640498592,0.358834673,-0.692693178,2.416965662,-5.161401379,4.523732368,-1.527041357,-0.00713346,2.949066212,-3.442548884,-3.736723837,-4.003935706,1.072670326,-1.206598442,-4.284750888,0.448403836,1.880015598,3.474019431,-1.552239348,-1.724386312,-1.016218832,3.664512171,1.635025218,3.757968412,-0.082796142,-1.999875111,3.202193782,-1.147214636,0.426124512,-1.590473896,-2.555493787,-0.427019227,2.338184696,0.922561275,-0.948551537,6.08322161,0.824550192,-1.103830679,-1.041461319,3.170701737,0.06557003,0.534403798,3.422307552,1.481465562,-3.137526992,-1.245683583,0.520262236,-0.671994259,-1.061225823,-0.147733441,-1.420847626,-0.625124873,-1.096449843,2.770932682,-0.227341109,0.723288906,0.113197873,2.308300316,2.017790531,0.844699144,4.657239941,0.666640944,2.65519626,1.151323174,-0.246782192,-1.538177519,-0.359365147,-0.152640223,2.185949997,-0.13864938,0.133562832,3.325894189,-1.377308767,-1.144296994,1.048317753,-0.564057605,1.082664174,1.799326665,0.990310008,-2.175060536,-1.62007821,1.738114441,-1.554633991,-2.145501786,1.425595317,2.127372992,-1.957489474,1.441144152,0.797361764,2.196455434,-1.503268288,-1.15075019,1.328939828,1.668650239,3.321093202,1.077235237,-0.685375725,2.035073149,-2.76704458,-2.768086951,4.610731068,-2.31915082,-0.399949672,0.653728587,-0.559920136,-1.537462154,-2.039617013,-1.173679097,3.390834835,0.672565674,2.118305735,-0.464693745,0.260971638,-1.988534788,-1.822124964,-1.188374443,5.015838544,-1.287269914,-5.324603818,-1.712498346,-1.668169507,-0.680990391,4.690490023,-0.159652592,0.819532837,1.020252532,-1.050232281,2.329464959,1.197714851,1.617158754,4.058148215,-2.098582953,1.95367473,-2.00471836,-3.604723788,-0.818433219,-1.760654301,-0.819515663,1.59111399,3.257713471,1.93059549,0.288994108,-1.665785507,-5.239544873,-1.036690952,3.283816043,-3.060880899,0.822369479,-0.647700182,4.847654447,0.055327278,0.693517388,-0.193869189,1.114025101,-2.383945001,1.382349314,2.28487978,1.039914341,1.5022419,1.464761633,2.983259053,3.948311309,-2.301377938,-0.361025401,-0.112591271,-0.211474541,0.380237689,0.675341375,-0.997710339,2.723220537,0.267618667,-0.394793361,-0.917862869,3.861710192,0.555045388,0.577596071,0.079217937,-1.713668067,2.007257853,0.218682422,-2.661125304,0.10738716,-1.361456895,-1.263027783,1.140206878,3.469510216,3.43201327,-1.08516485,0.127462361,2.256236094,0.580487597,1.374526685,1.585994643,4.652573832,-0.857461814,0.693826581,0.443063245,1.471555082,2.356028271,-2.828058274,-1.456133312,-0.790415953,2.694831976,2.434499285,2.302715158,-0.326002324,0.345298182,-1.872599197,-2.147440411,-1.194747402,0.407279648,1.085744189,-0.108619501,0.730803658,0.377910053,1.768016529,1.073409387,-1.169248768,-0.254722252,-0.868331154,-0.968977669,-1.969229884,-0.772788463,-1.132611375,1.263631816,1.467102751,1.096502617,-1.663713786,1.88916223,-0.714468022,-3.152317841,0.067960263,2.098409917,-0.562735201,0.008707006,-1.450072865,-0.109912253,1.839036777,-0.118043639,-0.877297971,-0.989863891,0.609547062,1.229115054,-0.149164145,2.541353142,0.465527826,-1.186596887,0.688466599,-1.930543612,-0.924329704,-0.207156692,1.947049404,2.476402074,0.48741793,0.374653191,1.685700898,0.531018742,1.113267794,5.04517802,1.884373368,1.150076453,-1.923672481,-0.544108743,0.597112228,0.420434542,0.624606733,-0.044109883,-0.48125744,-0.527551162,0.095148573,1.731864075,1.542235724,-0.115796606,-0.787080276,1.12880205,-1.37134544,0.091460814,-0.058298354,-2.509727175,-0.873636512,-0.135182706,-0.974090307,-1.294774738,-0.208078723,0.075332859,0.171963324,0.639726023,-1.002884721,0.106848634,2.088976645,-0.06636656,1.196557342,0.180438536,0.044484542,0.001373525,-0.675009492,0.674717031,0.900636902,0.44703411,-1.170717428,1.91674822,-1.607116317,0.530125099,1.078339308,-0.164787706,0.114145732,-1.948806439,-0.713959105,0.431815422,0.141262668,0.367040472,-0.713702499,-0.620126051,-0.725500698,0.101827737,-1.108364969,0.068436251,0.672803292,-1.046590459,1.467867691,-0.248246721,-0.016742069,-0.170024587,-1.952012967,0.135021582,0.704879697,-0.067939482,0.924525078,2.89757578,0.414146543,-2.186829422,-0.320111714,-0.840047309,-0.62586607,-0.375190723,-0.306625558,-1.16671821,0.549029321,0.933004362,-0.442917999,-1.117405364,-0.978102314,-0.571641124,0.197239152,0.443062289,-0.288825262,-0.097639413,0.196518565,-0.133751746,-0.066380428,0.600160198,0.729081615,-0.232113578,0.265782505,0.198142588,-0.545465911,-0.658328398,-1.020873833,-0.256028358,-0.31246852,0.427443443,0.00607796,-0.120298308,1.8848E-13,75.69,0
